Roll(r)	Pitch(r)	Yaw(r)	Longitudinal[X](m)	Lateral[Y](m)	Heave[Z](m)
 -0.000000391372907	 0.000000162543557	 0.000000323350150	 0.000001751168952	 0.000001045697786	 -0.220762342214584
 -0.000000386453252	 0.000000152849339	 0.000000334940552	 0.000001749914986	 0.000001110351832	 -0.220762327313423
 -0.000000383492875	 0.000000146274431	 0.000000342656307	 0.000001748953878	 0.000001104950684	 -0.220762327313423
 -0.000000381338310	 0.000000141680601	 0.000000347792707	 0.000001748313707	 0.000001105041292	 -0.220762312412262
 -0.000000379804106	 0.000000138404204	 0.000000351212037	 0.000001747865667	 0.000001104804028	 -0.220762312412262
 -0.000000378709075	 0.000000136034132	 0.000000353488304	 0.000001747546435	 0.000001104657827	 -0.220762312412262
 -0.000000395250566	 0.000000147295594	 0.000000337680802	 0.000001692425485	 0.000001139641768	 -0.220762297511101
 -0.000000394337746	 0.000000163644671	 0.000000327157665	 0.000001755493713	 0.000001038563141	 -0.220762327313423
 -0.000000392836114	 0.000000176184912	 0.000000320152367	 0.000001752549679	 0.000001046086822	 -0.220762327313423
 -0.000000387498943	 0.000000163178669	 0.000000332811766	 0.000001751268655	 0.000001110478934	 -0.220762327313423
 -0.000000401561749	 0.000000167035424	 0.000000323916339	 0.000001695067340	 0.000001140143013	 -0.220762312412262
 -0.000000433483933	 0.000000165116091	 0.000000335317424	 0.000001641806989	 0.000001109380264	 -0.220762312412262
 -0.000000438644406	 0.000000162026595	 0.000000308261519	 0.000001816100280	 0.000001080023935	 -0.220762342214584
 -0.000000420420093	 0.000000153896679	 0.000000324895950	 0.000001744999736	 0.000001112819405	 -0.220762327313423
 -0.000000425035552	 0.000000133815803	 0.000000318646727	 0.000001804327439	 0.000001143487452	 -0.220762327313423
 -0.000000432912799	 0.000000128744290	 0.000000349132279	 0.000001684989115	 0.000001076548756	 -0.220762342214584
 -0.000000416307444	 0.000000126054857	 0.000000352103797	 0.000001751253876	 0.000001112468340	 -0.220762327313423
 -0.000000426433331	 0.000000122122046	 0.000000371404781	 0.000001688122325	 0.000001077954039	 -0.220762327313423
 -0.000000411703127	 0.000000121465732	 0.000000366930692	 0.000001750303454	 0.000001111669349	 -0.220762327313423
 -0.000000423146361	 0.000000118810391	 0.000000381275100	 0.000001687698841	 0.000001077521802	 -0.220762327313423
 -0.000000413688440	 0.000000140709389	 0.000000356178589	 0.000001752838898	 0.000001046230409	 -0.220762342214584
 -0.000000385033189	 0.000000154010024	 0.000000322148878	 0.000001692450837	 0.000001077608317	 -0.220762357115746
 -0.000000399528204	 0.000000131091511	 0.000000316818017	 0.000001808314664	 0.000001142357746	 -0.220762342214584
 -0.000000393077471	 0.000000130484509	 0.000000330592059	 0.000001742275572	 0.000001103935915	 -0.220762327313423
 -0.000000388158128	 0.000000129269736	 0.000000339761499	 0.000001747135798	 0.000001106142918	 -0.220762327313423
 -0.000000406325597	 0.000000124603702	 0.000000363188462	 0.000001688770226	 0.000001075420414	 -0.220762327313423
 -0.000000397356359	 0.000000123415731	 0.000000361461048	 0.000001750518436	 0.000001109709842	 -0.220762327313423
 -0.000000408578046	 0.000000111642223	 0.000000342988272	 0.000001800640689	 0.000001141255211	 -0.220762327313423
 -0.000000416838418	 0.000000129681396	 0.000000330690881	 0.000001685855750	 0.000001140076847	 -0.220762312412262
 -0.000000422713441	 0.000000115363683	 0.000000322504434	 0.000001806139153	 0.000001141049097	 -0.220762327313423
 -0.000000444230011	 0.000000119935549	 0.000000299731852	 0.000001740723633	 0.000001176694241	 -0.220762327313423
 -0.000000442536503	 0.000000134953240	 0.000000301894886	 0.000001691217790	 0.000001141217695	 -0.220762312412262
 -0.000000423708343	 0.000000132711591	 0.000000320657648	 0.000001751404284	 0.000001108621518	 -0.220762312412262
 -0.000000431673584	 0.000000127937781	 0.000000350470941	 0.000001688802058	 0.000001079035655	 -0.220762327313423
 -0.000000432768360	 0.000000113206809	 0.000000335672098	 0.000001805755346	 0.000001147238322	 -0.220762327313423
 -0.000000438453498	 0.000000113559381	 0.000000360466117	 0.000001682672405	 0.000001077092861	 -0.220762342214584
 -0.000000420259397	 0.000000114775759	 0.000000359648794	 0.000001749799480	 0.000001113019835	 -0.220762327313423
 -0.000000411930671	 0.000000139733388	 0.000000341781828	 0.000001747742090	 0.000001043245106	 -0.220762327313423
 -0.000000422732143	 0.000000131693270	 0.000000364533406	 0.000001689863325	 0.000001082705353	 -0.220762342214584
 -0.000000413436993	 0.000000150029507	 0.000000345033556	 0.000001754064328	 0.000001045795329	 -0.220762342214584
 -0.000000402173214	 0.000000143487640	 0.000000349375256	 0.000001748361228	 0.000001112704240	 -0.220762327313423
 -0.000000373058555	 0.000000134896297	 0.000000334942712	 0.000001690208933	 0.000001136484570	 -0.220762327313423
 -0.000000378500857	 0.000000152598702	 0.000000325334923	 0.000001754376967	 0.000001036427761	 -0.220762342214584
 -0.000000394527547	 0.000000132492829	 0.000000318938959	 0.000001803500936	 0.000001144764155	 -0.220762342214584
 -0.000000389535103	 0.000000131792874	 0.000000332003992	 0.000001742776476	 0.000001103219574	 -0.220762327313423
 -0.000000385628397	 0.000000130435168	 0.000000340701433	 0.000001747233796	 0.000001105818114	 -0.220762327313423
 -0.000000400189862	 0.000000116892970	 0.000000329168500	 0.000001801635563	 0.000001140294330	 -0.220762327313423
 -0.000000397862209	 0.000000142318527	 0.000000321491001	 0.000001744092401	 0.000001039042218	 -0.220762342214584
 -0.000000391020365	 0.000000137693320	 0.000000333702872	 0.000001748277668	 0.000001111547704	 -0.220762327313423
 -0.000000404079543	 0.000000148009619	 0.000000324509557	 0.000001692562137	 0.000001140439053	 -0.220762312412262
 -0.000000413626623	 0.000000155266321	 0.000000318389510	 0.000001697816401	 0.000001139657229	 -0.220762297511101
 -0.000000420421713	 0.000000161264737	 0.000000314315372	 0.000001698187930	 0.000001140737254	 -0.220762297511101
 -0.000000446925384	 0.000000161610956	 0.000000328926035	 0.000001640937171	 0.000001111352617	 -0.220762312412262
 -0.000000426583597	 0.000000151069472	 0.000000338652399	 0.000001758031658	 0.000001111342726	 -0.220762312412262
 -0.000000433744901	 0.000000141655292	 0.000000362450123	 0.000001690273962	 0.000001079137974	 -0.220762327313423
 -0.000000416922092	 0.000000136366367	 0.000000360969551	 0.000001752225899	 0.000001112362156	 -0.220762327313423
 -0.000000405216809	 0.000000134395549	 0.000000359983915	 0.000001747007445	 0.000001108057745	 -0.220762312412262
 -0.000000396841330	 0.000000132963990	 0.000000359327771	 0.000001747183092	 0.000001107130402	 -0.220762312412262
 -0.000000390866546	 0.000000131984919	 0.000000358890986	 0.000001747014608	 0.000001106304580	 -0.220762312412262
 -0.000000386602977	 0.000000131291671	 0.000000358600204	 0.000001746921384	 0.000001105727847	 -0.220762312412262
 -0.000000405214138	 0.000000126462368	 0.000000375729485	 0.000001688993621	 0.000001075285354	 -0.220762327313423
 -0.000000418216928	 0.000000120637480	 0.000000387132502	 0.000001692836577	 0.000001079571234	 -0.220762327313423
 -0.000000410193820	 0.000000142058695	 0.000000360077877	 0.000001752653134	 0.000001045548743	 -0.220762342214584
 -0.000000404191326	 0.000000159270925	 0.000000342067494	 0.000001750470915	 0.000001047255978	 -0.220762342214584
 -0.000000395598619	 0.000000150208351	 0.000000347400743	 0.000001749621674	 0.000001111605229	 -0.220762327313423
 -0.000000390018897	 0.000000144219300	 0.000000350951098	 0.000001748695126	 0.000001105834372	 -0.220762327313423
 -0.000000390325823	 0.000000161763680	 0.000000335991757	 0.000001750973865	 0.000001040552661	 -0.220762327313423
 -0.000000402986757	 0.000000165522408	 0.000000326033273	 0.000001694949333	 0.000001145717761	 -0.220762312412262
 -0.000000434546109	 0.000000137795624	 0.000000336726686	 0.000001751439072	 0.000001109112418	 -0.220762342214584
 -0.000000452391021	 0.000000134354892	 0.000000309199663	 0.000001747246984	 0.000001180367690	 -0.220762327313423
 -0.000000448381599	 0.000000145428984	 0.000000308197656	 0.000001692283718	 0.000001141813641	 -0.220762312412262
 -0.000000445200442	 0.000000127326857	 0.000000307530598	 0.000001807341619	 0.000001144291787	 -0.220762327313423
 -0.000000425632123	 0.000000128883471	 0.000000324409370	 0.000001741914161	 0.000001108674724	 -0.220762327313423
 -0.000000411391056	 0.000000128640863	 0.000000335645638	 0.000001746976864	 0.000001109267373	 -0.220762312412262
 -0.000000422903781	 0.000000124398269	 0.000000360448524	 0.000001688708039	 0.000001077669594	 -0.220762327313423
 -0.000000430839691	 0.000000119054704	 0.000000376959889	 0.000001692637966	 0.000001081283358	 -0.220762327313423
 -0.000000414870385	 0.000000119206788	 0.000000370628754	 0.000001749638955	 0.000001111889674	 -0.220762327313423
 -0.000000403751130	 0.000000121403630	 0.000000366414099	 0.000001745367854	 0.000001107874027	 -0.220762327313423
 -0.000000400126282	 0.000000144858618	 0.000000346285532	 0.000001748776072	 0.000001041867563	 -0.220762327313423
 -0.000000392657171	 0.000000139998335	 0.000000350208694	 0.000001748191266	 0.000001111576807	 -0.220762327313423
 -0.000000387923080	 0.000000136862525	 0.000000352820393	 0.000001747702072	 0.000001105521847	 -0.220762312412262
 -0.000000384499344	 0.000000134752398	 0.000000354558978	 0.000001747396936	 0.000001105472052	 -0.220762312412262
 -0.000000403713301	 0.000000128956955	 0.000000373039228	 0.000001689330929	 0.000001075079695	 -0.220762327313423
 -0.000000395492407	 0.000000126785537	 0.000000368018760	 0.000001750939532	 0.000001109456207	 -0.220762327313423
 -0.000000389925134	 0.000000127200494	 0.000000364676595	 0.000001746078738	 0.000001105985007	 -0.220762312412262
 -0.000000407583144	 0.000000123253244	 0.000000379774548	 0.000001688622319	 0.000001075621299	 -0.220762327313423
 -0.000000398253974	 0.000000122510045	 0.000000372502484	 0.000001750382239	 0.000001109829213	 -0.220762327313423
 -0.000000391895696	 0.000000124006363	 0.000000367661443	 0.000001745662644	 0.000001106252171	 -0.220762312412262
 -0.000000421981412	 0.000000125202973	 0.000000329793068	 0.000001746171279	 0.000001176021897	 -0.220762312412262
 -0.000000426680231	 0.000000139191940	 0.000000321906754	 0.000001691368993	 0.000001138888933	 -0.220762297511101
 -0.000000429715044	 0.000000148936635	 0.000000316656809	 0.000001696954996	 0.000001142191309	 -0.220762297511101
 -0.000000414582132	 0.000000143673660	 0.000000330484738	 0.000001752461344	 0.000001107176899	 -0.220762312412262
 -0.000000438151716	 0.000000140622518	 0.000000305044381	 0.000001747752322	 0.000001178378511	 -0.220762312412262
 -0.000000420897493	 0.000000137969280	 0.000000322754289	 0.000001747785177	 0.000001105350634	 -0.220762312412262
 -0.000000407989916	 0.000000135879574	 0.000000334543842	 0.000001747501528	 0.000001109011578	 -0.220762312412262
 -0.000000398825023	 0.000000134267054	 0.000000342392212	 0.000001747300303	 0.000001107355160	 -0.220762312412262
 -0.000000392281663	 0.000000133041553	 0.000000347616918	 0.000001747143187	 0.000001106499781	 -0.220762312412262
 -0.000000387612801	 0.000000132118345	 0.000000351094997	 0.000001747023930	 0.000001105864499	 -0.220762312412262
 -0.000000405934713	 0.000000127095873	 0.000000370733233	 0.000001689074111	 0.000001075383011	 -0.220762327313423
 -0.000000397077571	 0.000000125447826	 0.000000366483647	 0.000001750758202	 0.000001109670848	 -0.220762327313423
 -0.000000391056261	 0.000000126227789	 0.000000363654664	 0.000001745948339	 0.000001106138370	 -0.220762312412262
 -0.000000412720993	 0.000000144194090	 0.000000361771413	 0.000001691387638	 0.000001010610731	 -0.220762342214584
 -0.000000423020310	 0.000000132967600	 0.000000377840564	 0.000001694579396	 0.000001085250574	 -0.220762342214584
 -0.000000426655873	 0.000000116180779	 0.000000353892176	 0.000001805884381	 0.000001145844180	 -0.220762342214584
 -0.000000412433479	 0.000000119674567	 0.000000355272476	 0.000001740852213	 0.000001106574246	 -0.220762327313423
 -0.000000423623760	 0.000000117039633	 0.000000373514183	 0.000001688220323	 0.000001077984166	 -0.220762327313423
 -0.000000431355261	 0.000000113334650	 0.000000385657756	 0.000001691892408	 0.000001081336677	 -0.220762342214584
 -0.000000415238162	 0.000000114833874	 0.000000376418967	 0.000001749084731	 0.000001111940719	 -0.220762327313423
 -0.000000404013576	 0.000000118098114	 0.000000370268651	 0.000001744941983	 0.000001107909497	 -0.220762327313423
 -0.000000413305685	 0.000000133715204	 0.000000348851529	 0.000001690704380	 0.000001142102974	 -0.220762312412262
 -0.000000420213667	 0.000000144780643	 0.000000334594063	 0.000001696419872	 0.000001140518521	 -0.220762297511101
 -0.000000425121812	 0.000000127553221	 0.000000325102803	 0.000001806946898	 0.000001141376856	 -0.220762327313423
 -0.000000450279288	 0.000000137981971	 0.000000336107263	 0.000001629210942	 0.000001111807023	 -0.220762312412262
 -0.000000428976847	 0.000000132593001	 0.000000343432987	 0.000001756395250	 0.000001111667189	 -0.220762312412262
 -0.000000435452677	 0.000000127623935	 0.000000365632587	 0.000001688424277	 0.000001079369440	 -0.220762327313423
 -0.000000418140701	 0.000000125791374	 0.000000363088105	 0.000001750864271	 0.000001112527343	 -0.220762327313423
 -0.000000406086372	 0.000000126470439	 0.000000361394257	 0.000001745977556	 0.000001108175638	 -0.220762312412262
 -0.000000397461832	 0.000000127044828	 0.000000360266654	 0.000001746411613	 0.000001107214530	 -0.220762312412262
 -0.000000408632161	 0.000000114581184	 0.000000342193147	 0.000001801328267	 0.000001141454618	 -0.220762327313423
 -0.000000399555830	 0.000000119048835	 0.000000347484388	 0.000001741005008	 0.000001104977628	 -0.220762327313423
 -0.000000392782312	 0.000000121226748	 0.000000351006776	 0.000001745993814	 0.000001106757281	 -0.220762312412262
 -0.000000387971625	 0.000000123166345	 0.000000353351680	 0.000001745848294	 0.000001105898605	 -0.220762312412262
 -0.000000384537117	 0.000000124690388	 0.000000354912657	 0.000001746064754	 0.000001105448860	 -0.220762312412262
 -0.000000382086455	 0.000000125866549	 0.000000355951840	 0.000001746210728	 0.000001105115416	 -0.220762312412262
 -0.000000380337752	 0.000000126760341	 0.000000356643596	 0.000001746325438	 0.000001104878493	 -0.220762312412262
 -0.000000379089897	 0.000000127433637	 0.000000357104113	 0.000001746412408	 0.000001104709327	 -0.220762312412262
 -0.000000395522306	 0.000000140930254	 0.000000340087865	 0.000001691587954	 0.000001139678602	 -0.220762297511101
 -0.000000407523800	 0.000000150266160	 0.000000328760052	 0.000001697123935	 0.000001138799348	 -0.220762297511101
 -0.000000416066626	 0.000000131686917	 0.000000321219090	 0.000001807480658	 0.000001140149266	 -0.220762327313423
 -0.000000422164220	 0.000000145410553	 0.000000316199021	 0.000001687473400	 0.000001140961217	 -0.220762312412262
 -0.000000426515129	 0.000000153361043	 0.000000312857139	 0.000001697915422	 0.000001141552048	 -0.220762297511101
 -0.000000429619860	 0.000000159927595	 0.000000310632458	 0.000001697974540	 0.000001141972803	 -0.220762297511101
 -0.000000431835304	 0.000000164979795	 0.000000309151460	 0.000001698669053	 0.000001142273163	 -0.220762297511101
 -0.000000416093343	 0.000000155832268	 0.000000325488401	 0.000001754046252	 0.000001107397452	 -0.220762312412262
 -0.000000404584569	 0.000000149770756	 0.000000336363968	 0.000001748933983	 0.000001108343440	 -0.220762312412262
 -0.000000396393290	 0.000000144818401	 0.000000343603858	 0.000001748675913	 0.000001107041271	 -0.220762312412262
 -0.000000407869436	 0.000000127999797	 0.000000331100665	 0.000001803058353	 0.000001141353437	 -0.220762327313423
 -0.000000399011583	 0.000000129116700	 0.000000340100087	 0.000001742311269	 0.000001104903731	 -0.220762327313423
 -0.000000392393929	 0.000000128751651	 0.000000346091014	 0.000001746974021	 0.000001106704644	 -0.220762312412262
 -0.000000405017346	 0.000000115785078	 0.000000332756400	 0.000001801470944	 0.000001140951099	 -0.220762327313423
 -0.000000396976247	 0.000000119908691	 0.000000341202281	 0.000001741124265	 0.000001104628950	 -0.220762327313423
 -0.000000390941608	 0.000000121849695	 0.000000346824777	 0.000001746077487	 0.000001106507625	 -0.220762312412262
 -0.000000386658144	 0.000000123621646	 0.000000350567689	 0.000001745909003	 0.000001105720571	 -0.220762312412262
 -0.000000383599854	 0.000000125025110	 0.000000353059363	 0.000001746109092	 0.000001105321758	 -0.220762312412262
 -0.000000381417664	 0.000000126113534	 0.000000354718082	 0.000001746243356	 0.000001105024808	 -0.220762312412262
 -0.000000397183328	 0.000000113950897	 0.000000338499461	 0.000001801239478	 0.000001139903816	 -0.220762327313423
 -0.000000391386237	 0.000000118609798	 0.000000345025484	 0.000001740943389	 0.000001103870090	 -0.220762327313423
 -0.000000386952706	 0.000000120914237	 0.000000349369884	 0.000001745950954	 0.000001105967044	 -0.220762312412262
 -0.000000401134599	 0.000000135932709	 0.000000334939131	 0.000001690927775	 0.000001140424729	 -0.220762312412262
 -0.000000394205614	 0.000000133484846	 0.000000342655369	 0.000001751529567	 0.000001104253329	 -0.220762312412262
 -0.000000388964565	 0.000000132869857	 0.000000347792081	 0.000001746734824	 0.000001106239665	 -0.220762312412262
 -0.000000402570208	 0.000000145112040	 0.000000333888806	 0.000001692142632	 0.000001140619361	 -0.220762297511101
 -0.000000395230046	 0.000000140452102	 0.000000341956138	 0.000001752418825	 0.000001104392254	 -0.220762312412262
 -0.000000407018376	 0.000000125121460	 0.000000330003786	 0.000001802303359	 0.000001141428697	 -0.220762327313423
 -0.000000398405888	 0.000000127087574	 0.000000339369876	 0.000001742056270	 0.000001104806984	 -0.220762327313423
 -0.000000391961606	 0.000000127300225	 0.000000345604917	 0.000001746774160	 0.000001106647119	 -0.220762312412262
 -0.000000387386024	 0.000000127724846	 0.000000349755624	 0.000001746439693	 0.000001105819138	 -0.220762312412262
 -0.000000384119232	 0.000000128098293	 0.000000352518754	 0.000001746508474	 0.000001105392244	 -0.220762312412262
 -0.000000381788283	 0.000000128407976	 0.000000354358207	 0.000001746542580	 0.000001105075057	 -0.220762312412262
 -0.000000380124959	 0.000000128652687	 0.000000355582728	 0.000001746572821	 0.000001104849616	 -0.220762312412262
 -0.000000396260901	 0.000000115849197	 0.000000339075058	 0.000001801486633	 0.000001139778760	 -0.220762327313423
 -0.000000390728019	 0.000000120025476	 0.000000345408665	 0.000001741128131	 0.000001103780846	 -0.220762327313423
 -0.000000386483009	 0.000000121968355	 0.000000349624969	 0.000001746088856	 0.000001105903380	 -0.220762312412262
 -0.000000400799451	 0.000000110732607	 0.000000335108950	 0.000001800810423	 0.000001140379254	 -0.220762327313423
 -0.000000411289307	 0.000000103157362	 0.000000325445569	 0.000001795522280	 0.000001139310939	 -0.220762342214584
 -0.000000401430810	 0.000000110095449	 0.000000336335432	 0.000001740224548	 0.000001105423394	 -0.220762327313423
 -0.000000394121855	 0.000000114420082	 0.000000343584901	 0.000001745096711	 0.000001106924174	 -0.220762327313423
 -0.000000423573027	 0.000000118032894	 0.000000313765213	 0.000001745187774	 0.000001176209253	 -0.220762312412262
 -0.000000410492902	 0.000000120841705	 0.000000328559793	 0.000001745564873	 0.000001103955015	 -0.220762312412262
 -0.000000435211291	 0.000000122991281	 0.000000303762931	 0.000001745836130	 0.000001178184107	 -0.220762312412262
 -0.000000436123827	 0.000000137609163	 0.000000304578379	 0.000001691155489	 0.000001140140853	 -0.220762297511101
 -0.000000453776323	 0.000000134797347	 0.000000287798400	 0.000001751690547	 0.000001178196840	 -0.220762312412262
 -0.000000466673100	 0.000000133875744	 0.000000276627901	 0.000001746862722	 0.000001177215381	 -0.220762312412262
 -0.000000441207220	 0.000000132881553	 0.000000303837282	 0.000001747130568	 0.000001108488732	 -0.220762312412262
 -0.000000426816371	 0.000000153718943	 0.000000304627889	 0.000001749866101	 0.000001045827162	 -0.220762327313423
 -0.000000411705400	 0.000000146730713	 0.000000322477035	 0.000001749055514	 0.000001114132715	 -0.220762327313423
 -0.000000401515166	 0.000000141933924	 0.000000334359271	 0.000001748357136	 0.000001107366415	 -0.220762312412262
 -0.000000411521142	 0.000000125560007	 0.000000324946512	 0.000001802780616	 0.000001141876737	 -0.220762327313423
 -0.000000418940402	 0.000000114173936	 0.000000318680378	 0.000001796964057	 0.000001140344807	 -0.220762342214584
 -0.000000406890393	 0.000000118278962	 0.000000331831842	 0.000001741297524	 0.000001106163722	 -0.220762327313423
 -0.000000415340509	 0.000000107506509	 0.000000323263976	 0.000001800783593	 0.000001142542260	 -0.220762327313423
 -0.000000404344235	 0.000000113588513	 0.000000334883140	 0.000001740292873	 0.000001105613023	 -0.220762327313423
 -0.000000413521917	 0.000000104078545	 0.000000325295247	 0.000001800354312	 0.000001142311476	 -0.220762327313423
 -0.000000403046641	 0.000000111073803	 0.000000336235388	 0.000001739956815	 0.000001105436013	 -0.220762327313423
 -0.000000395273133	 0.000000115217205	 0.000000343518280	 0.000001745219606	 0.000001107096068	 -0.220762312412262
 -0.000000389749033	 0.000000118663088	 0.000000348366541	 0.000001745263148	 0.000001106139507	 -0.220762312412262
 -0.000000385805407	 0.000000121327162	 0.000000351594025	 0.000001745626264	 0.000001105620754	 -0.220762312412262
 -0.000000382991487	 0.000000123359996	 0.000000353742593	 0.000001745883310	 0.000001105238084	 -0.220762312412262
 -0.000000415629216	 0.000000124894683	 0.000000320527249	 0.000001746081352	 0.000001175146053	 -0.220762312412262
 -0.000000422147338	 0.000000139038292	 0.000000315738475	 0.000001691340799	 0.000001138275593	 -0.220762297511101
 -0.000000426480511	 0.000000148858092	 0.000000312550554	 0.000001696939648	 0.000001141752705	 -0.220762297511101
 -0.000000446919699	 0.000000143631922	 0.000000293105501	 0.000001752453613	 0.000001177043941	 -0.220762312412262
 -0.000000483432018	 0.000000136268568	 0.000000297483695	 0.000001689888222	 0.000001146539034	 -0.220762327313423
 -0.000000452888457	 0.000000132493497	 0.000000317721089	 0.000001751674404	 0.000001112594077	 -0.220762327313423
 -0.000000452495897	 0.000000127243254	 0.000000348516068	 0.000001688772159	 0.000001081856908	 -0.220762327313423
 -0.000000430303771	 0.000000125432251	 0.000000351693558	 0.000001750799584	 0.000001114162501	 -0.220762327313423
 -0.000000414765509	 0.000000126162789	 0.000000353808844	 0.000001745945042	 0.000001109353207	 -0.220762312412262
 -0.000000403655037	 0.000000126797630	 0.000000355216997	 0.000001746381486	 0.000001108053993	 -0.220762312412262
 -0.000000395728648	 0.000000127380943	 0.000000356154430	 0.000001746414227	 0.000001106963737	 -0.220762312412262
 -0.000000390072444	 0.000000127861028	 0.000000356778457	 0.000001746473117	 0.000001106198170	 -0.220762312412262
 -0.000000386036334	 0.000000128239918	 0.000000357193898	 0.000001746519615	 0.000001105650995	 -0.220762312412262
 -0.000000383156248	 0.000000128531696	 0.000000357470469	 0.000001746556450	 0.000001105260594	 -0.220762312412262
 -0.000000385431832	 0.000000150406791	 0.000000340331724	 0.000001749444891	 0.000001039862013	 -0.220762327313423
 -0.000000382171464	 0.000000144233098	 0.000000346245230	 0.000001748732984	 0.000001110156404	 -0.220762327313423
 -0.000000380440753	 0.000000140061331	 0.000000350181892	 0.000001748114073	 0.000001104507533	 -0.220762312412262
 -0.000000396482989	 0.000000124161033	 0.000000335479712	 0.000001802598263	 0.000001139838332	 -0.220762327313423
 -0.000000390886754	 0.000000126123211	 0.000000343015216	 0.000001741937808	 0.000001103800173	 -0.220762327313423
 -0.000000408249804	 0.000000122131127	 0.000000365354481	 0.000001688822749	 0.000001075888918	 -0.220762327313423
 -0.000000398731174	 0.000000121583327	 0.000000362902995	 0.000001750249567	 0.000001109880372	 -0.220762327313423
 -0.000000409558936	 0.000000136262145	 0.000000343948187	 0.000001690684485	 0.000001141389362	 -0.220762312412262
 -0.000000400215526	 0.000000133593161	 0.000000348652719	 0.000001751586410	 0.000001105081651	 -0.220762312412262
 -0.000000427898840	 0.000000132891117	 0.000000317138870	 0.000001746743692	 0.000001176999945	 -0.220762312412262
 -0.000000430904237	 0.000000119115583	 0.000000313482815	 0.000001801925009	 0.000001139448045	 -0.220762327313423
 -0.000000415406248	 0.000000122511665	 0.000000328371783	 0.000001741443953	 0.000001107510911	 -0.220762327313423
 -0.000000404095999	 0.000000123842582	 0.000000338283456	 0.000001746331009	 0.000001108261472	 -0.220762312412262
 -0.000000396044527	 0.000000125129688	 0.000000344881670	 0.000001746102953	 0.000001106995228	 -0.220762312412262
 -0.000000390297743	 0.000000126158156	 0.000000349274160	 0.000001746255862	 0.000001106229547	 -0.220762312412262
 -0.000000386197087	 0.000000126961126	 0.000000352198242	 0.000001746353632	 0.000001105672709	 -0.220762312412262
 -0.000000404924521	 0.000000123244646	 0.000000371467650	 0.000001688571956	 0.000001075246132	 -0.220762327313423
 -0.000000396356739	 0.000000122577759	 0.000000366972557	 0.000001750383149	 0.000001109573191	 -0.220762327313423
 -0.000000390541885	 0.000000124091670	 0.000000363980149	 0.000001745668897	 0.000001106068567	 -0.220762312412262
 -0.000000403692525	 0.000000112290529	 0.000000344665267	 0.000001801069629	 0.000001140800919	 -0.220762327313423
 -0.000000396031169	 0.000000117307458	 0.000000349130062	 0.000001740779908	 0.000001104498551	 -0.220762327313423
 -0.000000407590022	 0.000000106922151	 0.000000334779486	 0.000001800714472	 0.000001141506345	 -0.220762327313423
 -0.000000416136629	 0.000000100231382	 0.000000325226239	 0.000001795123694	 0.000001139952246	 -0.220762342214584
 -0.000000422212423	 0.000000120864399	 0.000000318866597	 0.000001685051984	 0.000001140983500	 -0.220762312412262
 -0.000000426549690	 0.000000134697274	 0.000000314632985	 0.000001695476954	 0.000001141555572	 -0.220762297511101
